Base,Protein,Sauce,Spice Level,Price,Is_Vegan,Is_Vegetarian,item_info
Extra Crispy Fries,Chicken,Cheesy Muhammara,Level 3,16.990000000000002,No,No,"Name: Extra Crispy Fries with Chicken Topping, Cheesy Muhammara (Level 3) + Cheese.Description: Ultra-crispy fries, double-fried for the perfect snap. Loaded with tender chicken pieces, perfectly cooked.. Finished with Cheesy Muhammara—a smoky roasted red pepper and walnut dip with pomegranate. Mild, creamy, and nutty. Spice Level: Level 3. Contains meat. Finished with a generous topping of gooey, melted cheese."
Extra Crispy Fries,Chicken,Cheesy Muhammara,Level 4,16.990000000000002,No,No,"Name: Extra Crispy Fries with Chicken Topping, Cheesy Muhammara (Level 4) + Cheese.Description: Ultra-crispy fries, double-fried for the perfect snap. Loaded with tender chicken pieces, perfectly cooked.. Finished with Cheesy Muhammara—a smoky roasted red pepper and walnut dip with pomegranate. Mild, creamy, and nutty. Spice Level: Level 4. Contains meat. Finished with a generous topping of gooey, melted cheese."
Extra Crispy Fries,Soya,Afghani Butter,Level 1,16.990000000000002,No,Yes,"Name: Extra Crispy Fries with Soya Topping, Afghani Butter (Level 1) + Cheese.Description: Ultra-crispy fries, double-fried for the perfect snap. Loaded with crispy soya chunks, hearty and satisfying.. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 1. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Extra Crispy Fries,Soya,Afghani Butter,Level 2,16.990000000000002,No,Yes,"Name: Extra Crispy Fries with Soya Topping, Afghani Butter (Level 2) + Cheese.Description: Ultra-crispy fries, double-fried for the perfect snap. Loaded with crispy soya chunks, hearty and satisfying.. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 2. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Extra Crispy Fries,Soya,Afghani Butter,Level 3,16.990000000000002,No,Yes,"Name: Extra Crispy Fries with Soya Topping, Afghani Butter (Level 3) + Cheese.Description: Ultra-crispy fries, double-fried for the perfect snap. Loaded with crispy soya chunks, hearty and satisfying.. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 3. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Extra Crispy Fries,Soya,Afghani Butter,Level 4,16.990000000000002,No,Yes,"Name: Extra Crispy Fries with Soya Topping, Afghani Butter (Level 4) + Cheese.Description: Ultra-crispy fries, double-fried for the perfect snap. Loaded with crispy soya chunks, hearty and satisfying.. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 4. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Extra Crispy Fries,Soya,Pindi,Level 1,16.990000000000002,No,Yes,"Name: Extra Crispy Fries with Soya Topping, Pindi (Level 1) + Cheese.Description: Ultra-crispy fries, double-fried for the perfect snap. Loaded with crispy soya chunks, hearty and satisfying.. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 1. Vegan. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Extra Crispy Fries,Soya,Pindi,Level 2,16.990000000000002,No,Yes,"Name: Extra Crispy Fries with Soya Topping, Pindi (Level 2) + Cheese.Description: Ultra-crispy fries, double-fried for the perfect snap. Loaded with crispy soya chunks, hearty and satisfying.. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 2. Vegan. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Extra Crispy Fries,Soya,Pindi,Level 3,16.990000000000002,No,Yes,"Name: Extra Crispy Fries with Soya Topping, Pindi (Level 3) + Cheese.Description: Ultra-crispy fries, double-fried for the perfect snap. Loaded with crispy soya chunks, hearty and satisfying.. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 3. Vegan. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Extra Crispy Fries,Soya,Pindi,Level 4,16.990000000000002,No,Yes,"Name: Extra Crispy Fries with Soya Topping, Pindi (Level 4) + Cheese.Description: Ultra-crispy fries, double-fried for the perfect snap. Loaded with crispy soya chunks, hearty and satisfying.. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 4. Vegan. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Extra Crispy Fries,Soya,Tandoori,Level 1,16.990000000000002,No,Yes,"Name: Extra Crispy Fries with Soya Topping, Tandoori (Level 1) + Cheese.Description: Ultra-crispy fries, double-fried for the perfect snap. Loaded with crispy soya chunks, hearty and satisfying.. Finished with Tandoori sauce—a smoky yogurt-marinade, classic Indian spices, and aromatic depth. Medium heat. Spice Level: Level 1. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Extra Crispy Fries,Soya,Tandoori,Level 2,16.990000000000002,No,Yes,"Name: Extra Crispy Fries with Soya Topping, Tandoori (Level 2) + Cheese.Description: Ultra-crispy fries, double-fried for the perfect snap. Loaded with crispy soya chunks, hearty and satisfying.. Finished with Tandoori sauce—a smoky yogurt-marinade, classic Indian spices, and aromatic depth. Medium heat. Spice Level: Level 2. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Extra Crispy Fries,Soya,Tandoori,Level 3,16.990000000000002,No,Yes,"Name: Extra Crispy Fries with Soya Topping, Tandoori (Level 3) + Cheese.Description: Ultra-crispy fries, double-fried for the perfect snap. Loaded with crispy soya chunks, hearty and satisfying.. Finished with Tandoori sauce—a smoky yogurt-marinade, classic Indian spices, and aromatic depth. Medium heat. Spice Level: Level 3. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Extra Crispy Fries,Soya,Tandoori,Level 4,16.990000000000002,No,Yes,"Name: Extra Crispy Fries with Soya Topping, Tandoori (Level 4) + Cheese.Description: Ultra-crispy fries, double-fried for the perfect snap. Loaded with crispy soya chunks, hearty and satisfying.. Finished with Tandoori sauce—a smoky yogurt-marinade, classic Indian spices, and aromatic depth. Medium heat. Spice Level: Level 4. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Extra Crispy Fries,Soya,Aioli,Level 1,16.990000000000002,No,Yes,"Name: Extra Crispy Fries with Soya Topping, Aioli (Level 1) + Cheese.Description: Ultra-crispy fries, double-fried for the perfect snap. Loaded with crispy soya chunks, hearty and satisfying.. Finished with Aioli—a bright garlic aioli with fresh kale and mint. Mild and refreshing. Spice Level: Level 1. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Extra Crispy Fries,Soya,Aioli,Level 2,16.990000000000002,No,Yes,"Name: Extra Crispy Fries with Soya Topping, Aioli (Level 2) + Cheese.Description: Ultra-crispy fries, double-fried for the perfect snap. Loaded with crispy soya chunks, hearty and satisfying.. Finished with Aioli—a bright garlic aioli with fresh kale and mint. Mild and refreshing. Spice Level: Level 2. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Extra Crispy Fries,Soya,Aioli,Level 3,16.990000000000002,No,Yes,"Name: Extra Crispy Fries with Soya Topping, Aioli (Level 3) + Cheese.Description: Ultra-crispy fries, double-fried for the perfect snap. Loaded with crispy soya chunks, hearty and satisfying.. Finished with Aioli—a bright garlic aioli with fresh kale and mint. Mild and refreshing. Spice Level: Level 3. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Extra Crispy Fries,Soya,Aioli,Level 4,16.990000000000002,No,Yes,"Name: Extra Crispy Fries with Soya Topping, Aioli (Level 4) + Cheese.Description: Ultra-crispy fries, double-fried for the perfect snap. Loaded with crispy soya chunks, hearty and satisfying.. Finished with Aioli—a bright garlic aioli with fresh kale and mint. Mild and refreshing. Spice Level: Level 4. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Extra Crispy Fries,Soya,Cheesy Muhammara,Level 1,16.990000000000002,No,Yes,"Name: Extra Crispy Fries with Soya Topping, Cheesy Muhammara (Level 1) + Cheese.Description: Ultra-crispy fries, double-fried for the perfect snap. Loaded with crispy soya chunks, hearty and satisfying.. Finished with Cheesy Muhammara—a smoky roasted red pepper and walnut dip with pomegranate. Mild, creamy, and nutty. Spice Level: Level 1. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Extra Crispy Fries,Soya,Cheesy Muhammara,Level 2,16.990000000000002,No,Yes,"Name: Extra Crispy Fries with Soya Topping, Cheesy Muhammara (Level 2) + Cheese.Description: Ultra-crispy fries, double-fried for the perfect snap. Loaded with crispy soya chunks, hearty and satisfying.. Finished with Cheesy Muhammara—a smoky roasted red pepper and walnut dip with pomegranate. Mild, creamy, and nutty. Spice Level: Level 2. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Extra Crispy Fries,Soya,Cheesy Muhammara,Level 3,16.990000000000002,No,Yes,"Name: Extra Crispy Fries with Soya Topping, Cheesy Muhammara (Level 3) + Cheese.Description: Ultra-crispy fries, double-fried for the perfect snap. Loaded with crispy soya chunks, hearty and satisfying.. Finished with Cheesy Muhammara—a smoky roasted red pepper and walnut dip with pomegranate. Mild, creamy, and nutty. Spice Level: Level 3. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Extra Crispy Fries,Soya,Cheesy Muhammara,Level 4,16.990000000000002,No,Yes,"Name: Extra Crispy Fries with Soya Topping, Cheesy Muhammara (Level 4) + Cheese.Description: Ultra-crispy fries, double-fried for the perfect snap. Loaded with crispy soya chunks, hearty and satisfying.. Finished with Cheesy Muhammara—a smoky roasted red pepper and walnut dip with pomegranate. Mild, creamy, and nutty. Spice Level: Level 4. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Extra Crispy Fries,Falafel,Afghani Butter,Level 1,16.990000000000002,No,Yes,"Name: Extra Crispy Fries with Falafel Topping, Afghani Butter (Level 1) + Cheese.Description: Ultra-crispy fries, double-fried for the perfect snap. Loaded with crunchy falafel, bursting with herbs and spices.. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 1. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Extra Crispy Fries,Falafel,Afghani Butter,Level 2,16.990000000000002,No,Yes,"Name: Extra Crispy Fries with Falafel Topping, Afghani Butter (Level 2) + Cheese.Description: Ultra-crispy fries, double-fried for the perfect snap. Loaded with crunchy falafel, bursting with herbs and spices.. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 2. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Extra Crispy Fries,Falafel,Afghani Butter,Level 3,16.990000000000002,No,Yes,"Name: Extra Crispy Fries with Falafel Topping, Afghani Butter (Level 3) + Cheese.Description: Ultra-crispy fries, double-fried for the perfect snap. Loaded with crunchy falafel, bursting with herbs and spices.. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 3. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Extra Crispy Fries,Falafel,Afghani Butter,Level 4,16.990000000000002,No,Yes,"Name: Extra Crispy Fries with Falafel Topping, Afghani Butter (Level 4) + Cheese.Description: Ultra-crispy fries, double-fried for the perfect snap. Loaded with crunchy falafel, bursting with herbs and spices.. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 4. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Extra Crispy Fries,Falafel,Pindi,Level 1,16.990000000000002,No,Yes,"Name: Extra Crispy Fries with Falafel Topping, Pindi (Level 1) + Cheese.Description: Ultra-crispy fries, double-fried for the perfect snap. Loaded with crunchy falafel, bursting with herbs and spices.. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 1. Vegan. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Extra Crispy Fries,Falafel,Pindi,Level 2,16.990000000000002,No,Yes,"Name: Extra Crispy Fries with Falafel Topping, Pindi (Level 2) + Cheese.Description: Ultra-crispy fries, double-fried for the perfect snap. Loaded with crunchy falafel, bursting with herbs and spices.. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 2. Vegan. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Extra Crispy Fries,Falafel,Pindi,Level 3,16.990000000000002,No,Yes,"Name: Extra Crispy Fries with Falafel Topping, Pindi (Level 3) + Cheese.Description: Ultra-crispy fries, double-fried for the perfect snap. Loaded with crunchy falafel, bursting with herbs and spices.. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 3. Vegan. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Extra Crispy Fries,Falafel,Pindi,Level 4,16.990000000000002,No,Yes,"Name: Extra Crispy Fries with Falafel Topping, Pindi (Level 4) + Cheese.Description: Ultra-crispy fries, double-fried for the perfect snap. Loaded with crunchy falafel, bursting with herbs and spices.. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 4. Vegan. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Extra Crispy Fries,Falafel,Tandoori,Level 1,16.990000000000002,No,Yes,"Name: Extra Crispy Fries with Falafel Topping, Tandoori (Level 1) + Cheese.Description: Ultra-crispy fries, double-fried for the perfect snap. Loaded with crunchy falafel, bursting with herbs and spices.. Finished with Tandoori sauce—a smoky yogurt-marinade, classic Indian spices, and aromatic depth. Medium heat. Spice Level: Level 1. Vegetarian. Finished with a generous topping of gooey, melted cheese."
